対象県（富山/石川/福井）,アンケート回答日,居住都道府県,性別,年代,職業,世帯年収,同伴者,宿泊数（全行程）,宿泊エリア（県外）,宿泊エリア（県内）,宿泊数（県内）,１泊目　宿泊先,１泊目　食事プラン,２泊目　宿泊先,２泊目　食事プラン,３泊目　宿泊先,３泊目　食事プラン,４泊目　宿泊先,４泊目　食事プラン,交通手段１（目的地まで）,自家用車,レンタカー,新幹線,在来線,飛行機,旅行会社ツアーバス,県外から訪れていない（福井県在住）,交通手段２（目的地から）,タクシー,路線バス,徒歩,レンタサイクル,交通の満足度,交通の満足度の理由,来県回数（観光）,エリアへの訪問回数,施設への訪問回数,目的,宿でのんびり過ごす,温泉や露天風呂,地元の美味しいものを食べる,花見や紅葉などの自然鑑賞,名所、旧跡の観光,テーマパーク（遊園地、動物園、博物館など）,買い物、アウトレット,お祭りやイベントへの参加・見物,スポーツ観戦や芸能鑑賞（コンサート等）,アウトドア（海水浴、釣り、登山など）,まちあるき、都市散策,各種体験（手作り、果物狩りなど）,スキー・スノボ、マリンスポーツ,その他スポーツ（ゴルフ、テニスなど）,ドライブ・ツーリング,友人・親戚を尋ねる,出張など仕事関係,その他の目的,情報源,Facebook,Google,Googleマップ,Instagram,TikTok,X（旧Twitter）,YouTube,SNS広告,ブログ,まとめサイト,インターネット・アプリ,デジタルニュース,宿泊予約Webサイト,宿泊施設,TV・ラジオ番組やCM,ラブライブのスタンプラリー,新聞・雑誌・ガイドブック,旅行会社,友人・知人,地元の人,観光パンフレット・ポスター,観光案内所,観光展・物産展,観光連盟やDMOのHP,その他,他を検討した？,どこと比較した？（県）,どこと比較した？（観光地）,交通費,飲食費,宿泊費,買い物費,施設orエリア消費総額,観光費,訪問場所,寿司,ます寿司,海の幸食べたか,海の幸感動,満足度（食べ物・料理）,満足度（宿泊施設）,満足度（買い物（工芸品・特産品など））,満足度（観光・体験）,満足度（旅行全体）,満足度（商品・サービス）,満足度理由(サービス),満足度理由,不便に感じたこと・困ったこと,最も幸せを感じた食べ物,最も幸せを感じた観光・体験,おすすめ度,再訪意向,自由意見,回答場所,個人情報保護の方針について,アンケート前に訪れた主な場所（施設やスポット名称、エリアなど）,上記名称リストにない場合について、具体的にお答えください。(前),アンケート後に訪れる予定の場所（施設やスポット名称、エリア）,上記名称リストにない場合について、具体的にお答えください。(後),会員ID,登録エリア,生まれ年,回答時の年齢,UA(UserAgent),回答月,回答エリア2,DMO,推奨項目
富山,2025/05/05 00:00:00,大阪府,男,40代,,3: 600〜1000万円,,3泊,富山県以外には宿泊しない,,3泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,１回目,,,テーマパーク（遊園地、動物園、水族館など）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SNS広告, テレビ・ラジオ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",使わない,,,使わない,砺波チューリップ公園,食べていない,食べていない,甘エビ,食べていない,5,5,普通,5,5,,,,,,,8,来年もまた行きたい,,南砺市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,東京都,男,30代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,普通,,４回目,,,"花見や紅葉などの自然鑑賞, 名所、旧跡、寺社仏閣の観光, ドライブ・ツーリング, 友人・親戚を訪ねる",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"X（旧Twitter）, 口コミ（友人・恋人）",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満",使わない,,,"3,000円以上 5,000円未満","雨晴海岸, 海王丸パーク, 新湊大橋",持ち帰り（道の駅・スーパーなど）,食べていない,ホタルイカ,ホタルイカ,5,5,5,5,5,,,,,,,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,奈良県,女,60代,,1: 300万円未満,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,普通,,１回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 友人・親戚を訪ねる",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊予約Webサイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,"5,000円以上 10,000円未満","5,000円以上 10,000円未満","10,000円以上 20,000円未満",,,"3,000円以上 5,000円未満",倶利伽羅不動寺,回転寿司店（地元）,食べていない,"ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ","ブリ, 紅ズワイガニ, シロエビ, 甘エビ, ホタルイカ",5,4,4,4,4,,,温泉でゆっくりできた。,なし,寿司,温泉,10,来年もまた行きたい,,氷見市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,石川県,女,60代,,2: 300〜599万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,２回目,,,"宿でのんびり過ごす, 温泉や露天風呂, 友人・親戚を訪ねる",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, SNS広告, 口コミ（友人・恋人）, 口コミ（家族）, 口コミ（同僚・同級生）",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","10,000円以上 20,000円未満",,,"1,000円以上 3,000円未満",国宝 高岡山瑞龍寺,回転寿司店（チェーン店）,持ち帰り（道の駅・スーパーなど）,ブリ,ブリ,5,5,普通,普通,5,,,35年振りの友人とゆっくり話もできてくつろげました,ない,ブリとブラックラーメン、大好きなラーメンを食べれた,別に体験はないな,2,機会があれば行きたい,魚、寿司が格別に美味しい ただ、観光客にはちょっとお値段が高くなっている,宿泊先,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,愛知県,男,20代,,2: 300〜599万円,,2泊,岐阜県,,1泊,,朝食のみ,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,4,,１回目,,,"地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 買い物（工芸品・特産品など）",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, Instagram, 富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（友人・恋人）, 富山県観光公式のパンフレット",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"1,000円以上 3,000円未満","10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,"1,000円以上 3,000円未満","雨晴海岸, 砺波チューリップ公園",専門店,駅（売店・自販機など）,"シロエビ, ホタルイカ, ウマヅラハギ, バイガイ","シロエビ, ホタルイカ, ウマヅラハギ, バイガイ",5,4,4,4,4,,,,,,,8,機会があれば行きたい,,宿泊先,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,石川県,女,60代,,2: 300〜599万円,,2泊,富山県以外には宿泊しない,,2泊,,夕・朝２食付き,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１回目,,,友人・親戚を訪ねる,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満",使わない,,,"1,000円以上 3,000円未満",ヒスイテラス,食べていない,食べていない,食べていない,食べていない,普通,普通,普通,普通,普通,,,,,,,4,機会があれば行きたい,,朝日町,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,男,60代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,"自家用車, 路線バス",0,1,0,0,4,,１０回目以上,,,"宿でのんびり過ごす, 地元の美味しいものを食べる, 友人・親戚を訪ねる",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"5,000円以上 10,000円未満","3,000円以上 5,000円未満",使わない,,,"1,000円以上 3,000円未満","富山市ガラス美術館, 富山城",回転寿司店（地元）,回転寿司店（地元）,"フクラギ（イナダ、ハマチ）, 甘エビ, バイガイ","フクラギ（イナダ、ハマチ）, バイガイ",4,4,普通,4,4,,,,,,,7,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,神奈川県,女,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,夕・朝２食付き,,,,,,,新幹線,0,0,1,0,0,0,0,レンタサイクル,0,0,0,1,4,,５回目,,,宿でのんびり過ごす,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"宿泊施設のウェブサイト, デジタルのみ",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ない,,,"50,000円以上 100,000円未満","20,000円以上 30,000円未満","20,000円以上 30,000円未満",,,"1,000円以上 3,000円未満",氷見市,持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,"ブリ, シロエビ, ホタルイカ, バイガイ","ホタルイカ, バイガイ",5,5,5,5,5,,,新鮮な海の幸を堪能できた。,,ホタルイカ,氷見市で、足湯。,8,来年もまた行きたい,氷見線が現金しか使えないのは不便。,宿泊先,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,新潟県,女,60代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,５回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光, 買い物（工芸品・特産品など）",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, テレビ番組",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","20,000円以上 30,000円未満",使わない,,,"1,000円未満","海王丸パーク, 新湊大橋,",回転寿司店（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, ホタルイカ, ウマヅラハギ, バイガイ,","ブリ, バイガイ",4,普通,4,4,4,,,,,,,6,機会があれば行きたい,,射水市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,京都府,男,10代,,6: 無回答,,3泊,福井県,,1泊,,食事なし（素泊まり）,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,２回目,,,アウトドア（海水浴、釣り、登山など）,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"特にない, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"1,000円未満","3,000円以上 5,000円未満",使わない,,,使わない,ほたるいかミュージアム,食べていない,食べていない,食べていない,食べていない,4,2,普通,4,4,,,色々美味しかった,,ラーメン,ホタルイカミュージアム,9,機会があれば行きたい,,滑川市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,女,40代,,6: 無回答,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,2,,１０回目以上,,,"地元の美味しいものを食べる, お祭りやイベントへの参加・見物",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"X（旧Twitter）, 富山県観光公式サイト「とやま観光ナビ」, 口コミ（家族）, 富山県観光公式のパンフレット",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,使わない,"1,000円以上 3,000円未満",使わない,,,"1,000円未満","海王丸パーク, 新湊大橋, 新湊きっときと市場",居酒屋・レストラン（地元）,持ち帰り（道の駅・スーパーなど）,"ブリ, ホタルイカ","ブリ, ホタルイカ",4,普通,4,普通,普通,,,,,,,8,機会があれば行きたい,,滑川市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,岐阜県,女,70代,,6: 無回答,,1泊,岐阜県,,富山県内には宿泊しない,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,２回目,,,"地元の美味しいものを食べる, 友人・親戚を訪ねる",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"1,000円未満","3,000円以上 5,000円未満",使わない,,,使わない,"五箇山, 砺波チューリップ公園, 南砺市の道の駅",回転寿司店（チェーン店）,食べていない,"シロエビ, 甘エビ, ホタルイカ","シロエビ, 甘エビ, ホタルイカ",5,4,4,4,4,,,家族が暮らしている砺波市、南砺市辺りをまわりました。道の駅では、ご当地ものや地元の野菜、食材がいろいろあり、見て買って楽しめました。砺波市のチューリップ公園もチューリップが綺麗で素敵な場所でした。今回は飛騨高山に宿泊してから足を延ばして日帰りで訪れましたが、次は富山県内に泊まってゆっくり訪れたいと思います。,,お寿司が美味しかったです。,チューリップ公園,9,来年もまた行きたい,新鮮なお魚料理。無農薬などの自然味あふれるお野菜や果物。薬のまちなので、薬膳料理、薬草、野草などを学べる体験。,南砺市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,埼玉県,女,40代,,2: 300〜599万円,,3泊,長野県,,2泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,２回目,,,"アウトドア（海水浴、釣り、登山など）, ホタルイカすくい",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"X（旧Twitter）, TikTok, まとめサイト, 口コミ（家族）",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"3,000円以上 5,000円未満",使わない,,,"1,000円以上 3,000円未満",雨晴海岸,食べていない,持ち帰り（道の駅・スーパーなど）,ブリ,どれにも感動していない,普通,5,4,5,5,,,雪山と水のはられた田んぼと海の景色がとても素敵で水も美味しかったので。,ホタルイカ情報がもっとあればよかったです。,大阪屋ショップに入っているパン,能作　海老江海浜公園,10,来年もまた行きたい,蜃気楼を見てみたいです。,魚津市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,愛知県,女,40代,,4: 1000〜2000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,4,,１回目,,,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 新聞特集記事",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,ない,,,使わない,"5,000円以上 10,000円未満",使わない,,,"1,000円未満",砺波チューリップ公園,回転寿司店（地元）,回転寿司店（地元）,"シロエビ, ホタルイカ",ホタルイカ,4,5,4,5,5,,,,,ホタルイカ,チューリップフェス,7,機会があれば行きたい,,砺波市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,愛知県,女,10代,,4: 1000〜2000万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, まちあるき、都市散策各種体験（手作り、果物狩りなど）",0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"Instagram, 口コミ（家族）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ない,,,使わない,"5,000円以上 10,000円未満",使わない,,,使わない,砺波チューリップ公園,食べていない,食べていない,食べていない,食べていない,5,5,5,5,5,,,食べ物が美味しくて、自然が美しいから。,,チューリップのソフトクリーム,砺波チューリップ公園,10,来年もまた行きたい,わくわくします。,砺波市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,埼玉県,男,30代,,3: 600〜1000万円,,3泊,富山県以外には宿泊しない,,3泊,,食事なし（素泊まり）,,食事なし（素泊まり）,,食事なし（素泊まり）,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,5,,２回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 工場の見学・体験, アウトドア（海水浴、釣り、登山など）, まちあるき、都市散策各種体験（手作り、果物狩りなど）, 趣味を満喫、推し活（好きなアイドル・アニメなどを）応援する, 自己成長のために、新しいこと・初めてのことを体験する, ホタルイカ掬い",0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"X（旧Twitter）, YOUTUBE, 富山県観光公式サイト「とやま観光ナビ」, ホタルイカ掲示板, 口コミ（友人・恋人）, 行く先々に設置されたチラシ",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","3,000円以上 5,000円未満","1,000円以上 3,000円未満",,,"1,000円以上 3,000円未満","海王丸パーク, ほたるいかミュージアム, 能作工場",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,ホタルイカ,"ホタルイカ, ビーバーのどぐろ味",5,5,5,5,4,,,天気がよく、海と雪山の景色に感動した。 能作など、観光に訪れた際のスタッフがとても親切だったから気持ちよく過ごせた。,ホタルイカ掬いが不発に終わってしまった。 人気があるし、大型連休だから仕方ないがホタルイカミュージアムが混んでいた。,天気のいい日に公園で食べた、スーパーで購入したのどぐろ味のビーバーと大阪屋ショップで購入したクロワッサンと、湧水で汲んだ水。,遠くに見える雪の覆った山々,10,来年もまた行きたい,町並み、自然、キャンプ場などとても綺麗に整備されていて、住みたいと思った。,魚津市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,女,60代,,4: 1000〜2000万円,,日帰り,,,,,,,,,,,,"新幹線, 在来線",0,0,1,1,0,0,0,"在来線・私鉄・路面電車, 徒歩",0,0,1,0,普通,,１０回目以上,,,アウトドア（海水浴、釣り、登山など）,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"参考にしたものはない, 参考にしたものはない",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",使わない,,,"1,000円以上 3,000円未満","称名滝, 立山黒部アルペンルート",食べていない,食べていない,食べていない,食べていない,4,普通,普通,4,4,,,,,,,5,来年もまた行きたい,,立山町,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,新潟県,男,50代,,3: 600〜1000万円,,日帰り,,,,,,,,,,,,"自家用車, 新幹線",1,0,1,0,0,0,0,"自家用車, レンタカー",0,0,0,0,,,１０回目以上,,,"温泉や露天風呂, 地元の美味しいものを食べる, 買い物（アウトレットなど）",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ある,長野県,,"3,000円以上 5,000円未満","10,000円以上 20,000円未満",使わない,,,"3,000円以上 5,000円未満",宇奈月温泉,専門店,食べていない,牡蠣,牡蠣,5,普通,5,4,5,,,,,,,8,来年もまた行きたい,,入善町,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,新潟県,女,50代,,1: 300万円未満,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,地元の美味しいものを食べる,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"3,000円以上 5,000円未満","3,000円以上 5,000円未満",使わない,,,使わない,宇奈月温泉,食べていない,食べていない,牡蠣,牡蠣,5,普通,普通,普通,5,,,牡蠣を食べにきたので、食べられて満足,,牡蠣,,10,機会があれば行きたい,,入善町,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,石川県,女,50代,,1: 300万円未満,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,５回目,,,"地元の美味しいものを食べる, 名所、旧跡、寺社仏閣の観光",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県内市町村の観光公式サイト, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,ある,"新潟県, 岐阜県",,"3,000円以上 5,000円未満","1,000円以上 3,000円未満",使わない,,,"5,000円以上 10,000円未満","海王丸パーク, 新湊きっときと市場, ほたるいかミュージアム, 尾崎かまぼこ",持ち帰り（道の駅・スーパーなど）,持ち帰り（道の駅・スーパーなど）,ホタルイカ,ホタルイカ,4,4,4,4,4,,,どこも施設が綺麗でした,お客さんが多くて、待ち時間が掛かった,天気が良くて、館山連邦がくっきり綺麗に見えました。,ホタルいかミュージアム,8,機会があれば行きたい,,滑川市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,女,20代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,"自家用車, 県外から訪れていない（富山県在住）",1,0,0,0,0,0,0,自家用車,0,0,0,0,,,２回目,,,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Instagram, 口コミ（友人・恋人）",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"3,000円以上 5,000円未満","1,000円以上 3,000円未満","3,000円以上 5,000円未満",,,"1,000円以上 3,000円未満","海王丸パーク, 称名滝, ほたるいかミュージアム",食べていない,食べていない,"食べていない, ブリ",食べていない,普通,普通,普通,普通,普通,,,富山県民だから,,唐揚げ,,6,富山県在住,,砺波市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,岐阜県,男,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 買い物（工芸品・特産品など）",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"無し, 無し",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ない,,,使わない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,使わない,雨晴海岸,回転寿司店（地元）,食べていない,"ブリ, フクラギ（イナダ、ハマチ）, シロエビ, ウマヅラハギ, ゲンゲ","ブリ, フクラギ（イナダ、ハマチ）, シロエビ, ウマヅラハギ",5,4,4,4,4,,,食べ物が美味しい,,寿司,,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,岐阜県,女,50代,,4: 1000〜2000万円,,1泊,富山県以外には宿泊しない,,1泊,,朝食のみ,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,５回目,,,"温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 買い物（工芸品・特産品など）",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"道の駅雨晴のホームページ, 口コミ（友人・恋人）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,使わない,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",,,使わない,"雨晴海岸, 道の駅氷見",回転寿司店（地元）,食べていない,まだこれから食べます,まだこれから食べます,5,4,4,普通,5,,,食べ物は美味しいし景色はいいし温泉もあって尚且つリーズナブルなので,道の駅雨晴の駐車場が少ないこと,たぶん寿司になると思います,雨晴海岸,10,来年もまた行きたい,,高岡市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,女,20代,,6: 無回答,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,花見や紅葉などの自然鑑賞,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"TikTok, 口コミ（友人・恋人）",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,ない,,,"1,000円以上 3,000円未満","1,000円以上 3,000円未満",使わない,,,"3,000円以上 5,000円未満","あさひ舟川「春の四重奏」, 雨晴海岸, 海王丸パーク, 黒部峡谷鉄道, 新湊大橋, 砺波チューリップ公園, 富山県美術館, 富山市ガラス美術館, 富山城, 富岩運河環水公園",食べていない,食べていない,食べていない,食べていない,4,4,4,5,普通,,,,,,,7,富山県在住,,砺波市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,岐阜県,女,60代,,2: 300〜599万円,,日帰り,,,,,,,,,,,,自家用車,1,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,"宿でのんびり過ごす, 温泉や露天風呂, 地元の美味しいものを食べる, 花見や紅葉などの自然鑑賞, 工場の見学・体験, 文化施設の見学・体験（美術館・博物館など）, 買い物（アウトレットなど）",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」, 富山県内市町村の観光公式サイト, 口コミ（家族）",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,"10,000円以上 20,000円未満","5,000円以上 10,000円未満",使わない,,,"5,000円以上 10,000円未満","岩瀬エリア, 砺波チューリップ公園, 富山県美術館, 富山市ガラス美術館",食べていない,食べていない,食べていない,食べていない,5,普通,5,5,5,,,自然豊かで散歩していて楽しい。,,,,10,来年もまた行きたい,,富山市,,,,,,,,,,,,,,
富山,2025/05/05 00:00:00,富山県,女,20代,,1: 300万円未満,,日帰り,,,,,,,,,,,,県外から訪れていない（富山県在住）,0,0,0,0,0,0,0,自家用車,0,0,0,0,,,１０回目以上,,,名所、旧跡、寺社仏閣の観光,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"富山県観光公式サイト「とやま観光ナビ」,, 富山県観光公式のパンフレット",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ない,,,使わない,"3,000円以上 5,000円未満",使わない,,,使わない,砺波チューリップ公園,回転寿司店（チェーン店）,食べていない,食べていない,食べていない,4,4,4,4,4,,,,,,,8,富山県在住,,立山町,,,,,,,,,,,,,,
